cid,contributor_code,collection_code,contribsys_id
010842941,CHI,CHI,chi4208111
011435695,CHI,CHI,chi4208157
011435355,CHI,CHI,chi4208358
011435696,CHI,CHI,chi4208431
011593468,CHI,CHI,chi4208454
002136964,CHI,CHI,chi4208656
010842943,CHI,CHI,chi4210363
011435986,CHI,CHI,chi4210532
010843285,CHI,CHI,chi4210808
010850715,CHI,CHI,chi4211152
010851121,CHI,CHI,chi4225580
011693895,CHI,CHI,chi4226477
011437586,CHI,CHI,chi4226599
010843088,CHI,CHI,chi4226880
011693460,CHI,CHI,chi4226904
011827394,CHI,CHI,chi4227071
012173720,CHI,CHI,chi4227484
010845455,CHI,CHI,chi4227529
009547117,CHI,CHI,chi4227716
010845457,CHI,CHI,chi4227982
011593548,CHI,CHI,chi4228092
011692878,CHI,CHI,chi4228099
000675664,CHI,CHI,chi4228709
011435379,CHI,CHI,chi4229033
011435380,CHI,CHI,chi4229037
010842969,CHI,CHI,chi4229801
000641923,CHI,CHI,chi4230524
011593579,CHI,CHI,chi4232024
008614203,CHI,CHI,chi4245069
012512087,CHI,CHI,chi4245074
011269546,CHI,CHI,chi4247175
009666885,CHI,CHI,chi4248302
010848560,CHI,CHI,chi4249515
010848561,CHI,CHI,chi4249516
012407763,CHI,CHI,chi4251444
001719632,CHI,CHI,chi4275414
011435573,CHI,CHI,chi4275535
012407774,CHI,CHI,chi4276163
011692693,CHI,CHI,chi4276672
002138457,CHI,CHI,chi4276689
011692695,CHI,CHI,chi4277094
005555421,CHI,CHI,chi4277612
011827491,CHI,CHI,chi4277948
011827496,CHI,CHI,chi4277985
011827497,CHI,CHI,chi4277993
011435381,CHI,CHI,chi4278599
011271358,CHI,CHI,chi4278926
011593611,CHI,CHI,chi4279165
000046995,CHI,CHI,chi4294728
009172704,CHI,CHI,chi4294812
010847908,CHI,CHI,chi4294872
009895639,CHI,CHI,chi4484650
010841838,CHI,CHI,chi4495619
001309548,CHI,CHI,chi468490
100726209,CHI,CHI,chi4804839
100868048,CHI,CHI,chi4812499
101658483,CHI,CHI,chi489251
010994680,CHI,CHI,chi5138006
100866150,CHI,CHI,chi5145380
009553888,CHI,CHI,chi520253
100872310,CHI,CHI,chi5203037
100866182,CHI,CHI,chi5368037
008855511,CHI,CHI,chi557825
001430430,CHI,CHI,chi5586952
008856459,CHI,CHI,chi58425
100735557,CHI,CHI,chi6116184
008856511,CHI,CHI,chi615102
000525515,CHI,CHI,chi633901
000496896,CHI,CHI,chi65375
008858192,CHI,CHI,chi6615639
100866328,CHI,CHI,chi6642152
005083584,CHI,CHI,chi6659697
101658539,CHI,CHI,chi683059
003115751,CHI,CHI,chi7097187
008855894,CHI,CHI,chi7097476
000067545,CHI,CHI,chi714770
000328091,CHI,CHI,chi715867
100909548,CHI,CHI,chi720288
004128381,CHI,CHI,chi724722
008855895,CHI,CHI,chi7255920
008855896,CHI,CHI,chi7255921
008855897,CHI,CHI,chi7255922
008855898,CHI,CHI,chi7255923
008855899,CHI,CHI,chi7255924
008855900,CHI,CHI,chi7255925
008855901,CHI,CHI,chi7255930
008855902,CHI,CHI,chi7260642
008857258,CHI,CHI,chi74429
008855905,CHI,CHI,chi7641903
008855906,CHI,CHI,chi7641906
008855908,CHI,CHI,chi7704762
011692894,CHI,CHI,chi802968
012407814,CHI,CHI,chi8125601
012242165,CHI,CHI,chi8139548
001300811,CHI,CHI,chi820794
011592769,CHI,CHI,chi831240
100739539,CHI,CHI,chi833655
011593675,CHI,CHI,chi8540355
008856477,CHI,CHI,chi85538
100739496,CHI,CHI,chi97774
001885011,CMALG,GRI,ia-cmalg9921541420001551
010363930,CMALG,GRI,ia-cmalg9921610440001551
100234853,CMALG,GRI,ia-cmalg9921618760001551
001930051,CMALG,GRI,ia-cmalg9921670050001551
008466830,CMALG,GRI,ia-cmalg9921675300001551
001503244,CMALG,GRI,ia-cmalg9921687510001551
001482511,CMALG,GRI,ia-cmalg9921711770001551
100439619,CMALG,GRI,ia-cmalg9921727450001551
100912809,CMALG,GRI,ia-cmalg9922043530001551
101642383,CMALG,GRI,ia-cmalg9922047910001551
100739090,CMALG,GRI,ia-cmalg9922076660001551
003923829,CMALG,GRI,ia-cmalg9922132080001551
100912527,CMALG,GRI,ia-cmalg9922184480001551
100951852,CMALG,GRI,ia-cmalg9922361720001551
001160585,CMALG,GRI,ia-cmalg9922376800001551
012202798,CMALG,GRI,ia-cmalg9922896610001551
001611347,CMALG,GRI,ia-cmalg9922944210001551
008515031,CMALG,GRI,ia-cmalg9923064570001551
100235988,CMALG,GRI,ia-cmalg9923108690001551
100966440,CMALG,GRI,ia-cmalg9923272110001551
101782359,CMALG,GRI,ia-cmalg9923393840001551
012311004,CMALG,GRI,ia-cmalg9923538660001551
001511551,CMALG,GRI,ia-cmalg9923583550001551
100578384,CMALG,GRI,ia-cmalg9923596550001551
009556984,CMALG,GRI,ia-cmalg9923812030001551
008514684,CMALG,GRI,ia-cmalg9923892550001551
102514690,CMALG,GRI,ia-cmalg9923910070001551
008891794,CMALG,GRI,ia-cmalg9923943940001551
008411703,CMALG,GRI,ia-cmalg9923954790001551
000875414,CMALG,GRI,ia-cmalg9924273690001551
011423545,CMALG,GRI,ia-cmalg9924310420001551
100600671,CMALG,GRI,ia-cmalg9924314820001551
100638511,CMALG,GRI,ia-cmalg9924336730001551
001519615,CMALG,GRI,ia-cmalg9924453740001551
000112122,CMALG,GRI,ia-cmalg9924462770001551
009143937,CMALG,GRI,ia-cmalg9924509110001551
008644761,CMALG,GRI,ia-cmalg9924619060001551
011260913,CMALG,GRI,ia-cmalg9924619340001551
000603794,CMALG,GRI,ia-cmalg9924658030001551
000523214,CMALG,GRI,ia-cmalg9924732060001551
001470510,CMALG,GRI,ia-cmalg9924752350001551
007998164,CMALG,GRI,ia-cmalg9924823860001551
100845813,CMALG,GRI,ia-cmalg9924836960001551
001639257,CMALG,GRI,ia-cmalg9924844550001551
007702971,CMALG,GRI,ia-cmalg9924873160001551
010363116,CMALG,GRI,ia-cmalg9925144060001551
100578503,CMALG,GRI,ia-cmalg9925155390001551
100237749,CMALG,GRI,ia-cmalg9925255020001551
012261737,CMALG,GRI,ia-cmalg9925270680001551
000290711,CMALG,GRI,ia-cmalg9925359080001551
100242334,CMALG,GRI,ia-cmalg9925370790001551
100242349,CMALG,GRI,ia-cmalg9925424130001551
102503474,CMALG,GRI,ia-cmalg9925833740001551
100238378,CMALG,GRI,ia-cmalg9925935490001551
100238384,CMALG,GRI,ia-cmalg9925937280001551
011389600,CMALG,GRI,ia-cmalg9925954210001551
100238417,CMALG,GRI,ia-cmalg9925954750001551
100238422,CMALG,GRI,ia-cmalg9925956750001551
100845852,CMALG,GRI,ia-cmalg9925960230001551
100238465,CMALG,GRI,ia-cmalg9925991740001551
012238882,CMALG,GRI,ia-cmalg9926653490001551
001473306,CMALG,GRI,ia-cmalg9926668150001551
100612520,CMALG,GRI,ia-cmalg9926862240001551
001178015,CMALG,GRI,ia-cmalg9926897350001551
001539080,CMALG,GRI,ia-cmalg9926941290001551
100841789,CMALG,GRI,ia-cmalg9926954740001551
100648796,CMALG,GRI,ia-cmalg9926984570001551
001232491,CMALG,GRI,ia-cmalg9926986450001551
100640242,CMALG,GRI,ia-cmalg9927006810001551
100239286,CMALG,GRI,ia-cmalg9927164660001551
100640245,CMALG,GRI,ia-cmalg9927202330001551
000844413,CMALG,GRI,ia-cmalg9927264360001551
101696577,CMALG,GRI,ia-cmalg9927277380001551
001596838,CMALG,GRI,ia-cmalg9927551710001551
102210647,CMALG,GRI,ia-cmalg9927629480001551
001854836,CMALG,GRI,ia-cmalg9927925990001551
101643471,CMALG,GRI,ia-cmalg9927980930001551
011159609,CMALG,GRI,ia-cmalg9928167160001551
006182685,CMALG,GRI,ia-cmalg9928455860001551
100345592,CMALG,GRI,ia-cmalg9928471200001551
101734709,CMALG,GRI,ia-cmalg9928539750001551
008588966,CMALG,GRI,ia-cmalg9928732470001551
000162076,CMALG,GRI,ia-cmalg9928788320001551
100447896,CMALG,GRI,ia-cmalg9928944790001551
100338929,CMALG,GRI,ia-cmalg9929158300001551
001511536,CMALG,GRI,ia-cmalg9929159660001551
000952505,CMALG,GRI,ia-cmalg9929205410001551
100833610,CMALG,GRI,ia-cmalg9929458900001551
011258034,CMALG,GRI,ia-cmalg9929506540001551
100241180,CMALG,GRI,ia-cmalg9929576350001551
008634199,CMALG,GRI,ia-cmalg9929911420001551
100344272,CMALG,GRI,ia-cmalg9930292410001551
008976100,CMALG,GRI,ia-cmalg9930301400001551
009124351,COO,COO,coo100026
009143343,COO,COO,coo1001245
009149601,COO,COO,coo1001729
009149602,COO,COO,coo1001730
009073437,COO,COO,coo1001985
009232730,COO,COO,coo1002123
009134205,COO,COO,coo1002871
008463002,COO,COO,coo100324
009107626,COO,COO,coo100382
009228377,COO,COO,coo100421
009212074,COO,COO,coo100435
009222864,COO,COO,coo1004571
009177887,COO,COO,coo1005196
009369593,COO,COO,coo100588
009149606,COO,COO,coo1006252
009149608,COO,COO,coo1007677
009080518,COO,COO,coo100796
009152448,COO,COO,coo1009903
009219409,COO,COO,coo1010073
009219410,COO,COO,coo1010074
009134228,COO,COO,coo1010920
009149621,COO,COO,coo1011829
007653584,COO,COO,coo101202
009173257,COO,COO,coo101279
009107645,COO,COO,coo101286
009222871,COO,COO,coo1012985
009177893,COO,COO,coo1015337
009116446,COO,COO,coo101636
010691435,COO,COO,coo1018225
010691436,COO,COO,coo1018256
010691438,COO,COO,coo1018441
009222894,COO,COO,coo1018520
009143427,COO,COO,coo1019272
009143429,COO,COO,coo1019489
009149628,COO,COO,coo1019493
009080554,COO,COO,coo101974
009143433,COO,COO,coo1019831
009124367,COO,COO,coo101984
009188705,COO,COO,coo1020126
009107667,COO,COO,coo102016
009125655,COO,COO,coo1020261
009190061,COO,COO,coo1020764
009125672,COO,COO,coo1021809
009228441,COO,COO,coo102401
009152028,COO,COO,coo102452
009084310,COO,COO,coo1024623
009116457,COO,COO,coo102534
009369657,COO,COO,coo102710
003112883,COO,COO,coo102828
002532755,COO,COO,coo102833
009143525,COO,COO,coo1029183
009152483,COO,COO,coo1029186
009125704,COO,COO,coo1029192
009125706,COO,COO,coo1029363
009143536,COO,COO,coo1029754
009143539,COO,COO,coo1029983
009152485,COO,COO,coo1030532
009080583,COO,COO,coo103117
100758914,COO,COO,coo103129
009206565,COO,COO,coo1032054
001585160,COO,COO,coo103314
100758918,COO,COO,coo103334
009149680,COO,COO,coo1034868
009228459,COO,COO,coo103609
001288303,COO,COO,coo1036425
009057080,COO,COO,coo1037978
009152495,COO,COO,coo1037989
009143575,COO,COO,coo1038640
009214047,COO,COO,coo1040478
003003172,COO,COO,coo1041970
009177916,COO,COO,coo1042460
009211607,COO,COO,coo10428
010691473,COO,COO,coo1043805
012305163,COO,COO,coo1043819
011817083,COO,COO,coo1043832
009870772,COO,COO,coo1044124
009870775,COO,COO,coo1044129
009870780,COO,COO,coo1044184
009870781,COO,COO,coo1044185
009870782,COO,COO,coo1044213
010361095,COO,COO,coo1044362
009633344,COO,COO,coo1044433
009633363,COO,COO,coo1044551
010691535,COO,COO,coo1044568
009633368,COO,COO,coo1044644
009633395,COO,COO,coo1045062
009633443,COO,COO,coo1045190
009633444,COO,COO,coo1045193
009633445,COO,COO,coo1045194
010691573,COO,COO,coo1045195
009633446,COO,COO,coo1045196
010691574,COO,COO,coo1045197
009633448,COO,COO,coo1045199
009633450,COO,COO,coo1045207
009633451,COO,COO,coo1045209
009633457,COO,COO,coo1045222
009633459,COO,COO,coo1045228
009633461,COO,COO,coo1045230
009633467,COO,COO,coo1045240
009633469,COO,COO,coo1045248
009633471,COO,COO,coo1045256
009633479,COO,COO,coo1045270
009633480,COO,COO,coo1045273
000952924,COO,COO,coo1045337
000053200,COO,COO,coo1045372
009633508,COO,COO,coo1045453
002136831,COO,COO,coo1045566
010007020,COO,COO,coo1045618
010007030,COO,COO,coo1045834
009633518,COO,COO,coo1045860
009633520,COO,COO,coo1045925
009633529,COO,COO,coo1045953
009633530,COO,COO,coo1045955
009633550,COO,COO,coo1046189
010361164,COO,COO,coo1046309
002137623,COO,COO,coo1046382
010696619,COO,COO,coo1046397
100760609,COO,COO,coo1046498
010361222,COO,COO,coo1046576
009882141,COO,COO,coo1046633
009870837,COO,COO,coo1046677
010691608,COO,COO,coo1046704
100760612,COO,COO,coo1046771
009870844,COO,COO,coo1046880
004243312,COO,COO,coo1046992
009066181,COO,COO,coo1047011
009633570,COO,COO,coo1047021
009228490,COO,COO,coo104708
009870889,COO,COO,coo1047236
009870891,COO,COO,coo1047238
009633573,COO,COO,coo1047241
009633574,COO,COO,coo1047242
001341755,COO,COO,coo1047396
009870896,COO,COO,coo1047441
010361239,COO,COO,coo1047647
009870949,COO,COO,coo1047987
010361248,COO,COO,coo1048023
010007123,COO,COO,coo1048026
010691642,COO,COO,coo1048048
010361256,COO,COO,coo1048058
010361257,COO,COO,coo1048060
010851720,COO,COO,coo1048100
009882160,COO,COO,coo1048259
009870983,COO,COO,coo1048338
009871004,COO,COO,coo1048477
009871061,COO,COO,coo1048930
009871093,COO,COO,coo1049328
002100706,COO,COO,coo1049332
100760625,COO,COO,coo1049337
006867348,COO,COO,coo1049360
009871098,COO,COO,coo1049362
009871102,COO,COO,coo1049416
001345717,COO,COO,coo1050042
009871154,COO,COO,coo1050052
009871155,COO,COO,coo1050053
009871156,COO,COO,coo1050054
009369787,COO,COO,coo105032
009871192,COO,COO,coo1050449
009871207,COO,COO,coo1050483
009871219,COO,COO,coo1050583
009107726,COO,COO,coo105063
000953903,COO,COO,coo1050659
009871286,COO,COO,coo1050871
009871289,COO,COO,coo1050878
009633647,COO,COO,coo1050893
009633648,COO,COO,coo1050894
009871304,COO,COO,coo1050924
009871305,COO,COO,coo1050926
009871333,COO,COO,coo1051053
009871341,COO,COO,coo1051065
010691650,COO,COO,coo1051183
010691651,COO,COO,coo1051186
010691654,COO,COO,coo1051190
010691655,COO,COO,coo1051191
010691656,COO,COO,coo1051192
001767036,COO,COO,coo1051194
009073527,COO,COO,coo1051294
100760637,COO,COO,coo1051357
009871411,COO,COO,coo1052209
000969511,COO,COO,coo1052210
009066184,COO,COO,coo1052500
010361267,COO,COO,coo1052514
100760642,COO,COO,coo1052764
009871443,COO,COO,coo1052929
009871450,COO,COO,coo1052954
009871466,COO,COO,coo1053030
009871471,COO,COO,coo1053041
009871473,COO,COO,coo1053045
009871487,COO,COO,coo1053092
009871493,COO,COO,coo1053105
009871498,COO,COO,coo1053118
009871508,COO,COO,coo1053314
009633651,COO,COO,coo1053355
009107732,COO,COO,coo105336
009871547,COO,COO,coo1053495
010696817,COO,COO,coo1053549
009871576,COO,COO,coo1053619
009871577,COO,COO,coo1053621
009871578,COO,COO,coo1053624
009871588,COO,COO,coo1053658
009871606,COO,COO,coo1053768
009633682,COO,COO,coo1053936
009871628,COO,COO,coo1054002
009871632,COO,COO,coo1054010
010691688,COO,COO,coo1054131
009633703,COO,COO,coo1054132
009633711,COO,COO,coo1054154
009633712,COO,COO,coo1054155
009633716,COO,COO,coo1054174
001719295,COO,COO,coo1054241
009633735,COO,COO,coo1054252
010691695,COO,COO,coo1054319
009871652,COO,COO,coo1054390
009871654,COO,COO,coo1054394
009871663,COO,COO,coo1054510
009871666,COO,COO,coo1054516
009871670,COO,COO,coo1054525
009871678,COO,COO,coo1054550
008610398,COO,COO,coo1054552
009871688,COO,COO,coo1054637
009871689,COO,COO,coo1054638
009152031,COO,COO,coo105475
009871717,COO,COO,coo1054778
009633775,COO,COO,coo1055094
009125755,COO,COO,coo1055156
002189603,COO,COO,coo1055189
010361282,COO,COO,coo1055190
010361288,COO,COO,coo1055244
009633792,COO,COO,coo1055309
010361291,COO,COO,coo1055315
010361439,COO,COO,coo1056054
008598053,COO,COO,coo1056077
100760657,COO,COO,coo1056103
010361475,COO,COO,coo1056217
010361476,COO,COO,coo1056218
010361479,COO,COO,coo1056229
010361481,COO,COO,coo1056235
010361495,COO,COO,coo1056377
010361498,COO,COO,coo1056389
010691708,COO,COO,coo1056502
001767033,COO,COO,coo1056533
010361521,COO,COO,coo1056549
010361522,COO,COO,coo1056553
009633813,COO,COO,coo1056654
009369823,COO,COO,coo105753
010691721,COO,COO,coo1057771
009116513,COO,COO,coo105781
008599021,COO,COO,coo1057814
001108781,COO,COO,coo1057828
001510958,COO,COO,coo1057831
001178932,COO,COO,coo1057854
100760666,COO,COO,coo1057865
008892134,COO,COO,coo1057933
100760667,COO,COO,coo1057942
100760668,COO,COO,coo1057944
100564850,COO,COO,coo1057948
008691717,COO,COO,coo1057949
100760669,COO,COO,coo1057951
100517963,COO,COO,coo1057953
100760670,COO,COO,coo1057955
100760671,COO,COO,coo1057958
000954489,COO,COO,coo1057978
007310995,COO,COO,coo1057983
000955743,COO,COO,coo1057993
100760678,COO,COO,coo1057999
100760679,COO,COO,coo1058000
100390204,COO,COO,coo1058002
001895684,COO,COO,coo1058004
006075025,COO,COO,coo1058005
008599024,COO,COO,coo1058048
000955755,COO,COO,coo1058049
008319870,COO,COO,coo1058050
100760681,COO,COO,coo1058051
000956261,COO,COO,coo1058052
000955744,COO,COO,coo1058079
100338775,COO,COO,coo1058117
010439668,COO,COO,coo1058275
100760687,COO,COO,coo1058284
001720958,COO,COO,coo1058305
000955306,COO,COO,coo1058318
001432421,COO,COO,coo1058358
000955763,COO,COO,coo1058398
001046794,COO,COO,coo1058408
001432453,COO,COO,coo1058409
001623912,COO,COO,coo1058410
001432423,COO,COO,coo1058418
000962984,COO,COO,coo1058486
100508217,COO,COO,coo1058487
100760695,COO,COO,coo1058589
000952487,COO,COO,coo1058615
100339204,COO,COO,coo1058622
100760704,COO,COO,coo1058920
001688764,COO,COO,coo105900
009871748,COO,COO,coo1059647
001742558,COO,COO,coo1059722
001505567,COO,COO,coo105997
010247261,COO,COO,coo1060403
010021760,COO,COO,coo1060405
009848778,COO,COO,coo1060407
100760708,COO,COO,coo1060411
100760709,COO,COO,coo1060417
009871762,COO,COO,coo1060425
009871763,COO,COO,coo1060426
100760710,COO,COO,coo1060432
100760711,COO,COO,coo1060435
100760712,COO,COO,coo1060436
100760713,COO,COO,coo1060472
009798398,COO,COO,coo1060582
009868664,COO,COO,coo10607
009073551,COO,COO,coo1060973
009871779,COO,COO,coo1061203
001117586,COO,COO,coo1061261
009633823,COO,COO,coo1061285
010851922,COO,COO,coo1061940
005972483,COO,COO,coo106244
009152032,COO,COO,coo106306
009871800,COO,COO,coo1063594
010851926,COO,COO,coo1063783
000962697,COO,COO,coo1063907
009066197,COO,COO,coo1064325
009057112,COO,COO,coo1064425
009871840,COO,COO,coo1065652
009107780,COO,COO,coo106655
010691752,COO,COO,coo1066887
009871863,COO,COO,coo1066897
009633850,COO,COO,coo1067436
100760714,COO,COO,coo1068153
009871909,COO,COO,coo1068473
009871910,COO,COO,coo1068534
010007226,COO,COO,coo1068834
009214057,COO,COO,coo1069713
009107800,COO,COO,coo107041
011249077,COO,COO,coo1070663
009882202,COO,COO,coo1070853
000529229,COO,COO,coo1070897
010691767,COO,COO,coo1071148
001428875,COO,COO,coo1071692
009212108,COO,COO,coo107193
010007228,COO,COO,coo1072280
009869052,COO,COO,coo107232
009633921,COO,COO,coo1072471
009116550,COO,COO,coo107269
008608063,COO,COO,coo1072784
009633938,COO,COO,coo1073577
009882204,COO,COO,coo1073904
009152036,COO,COO,coo107397
100760721,COO,COO,coo1074054
100760723,COO,COO,coo1074584
009871955,COO,COO,coo1074591
009073576,COO,COO,coo1074894
009066203,COO,COO,coo1074895
001142076,COO,COO,coo1075125
009871985,COO,COO,coo1076137
007935280,COO,COO,coo1076346
009080693,COO,COO,coo107635
000956260,COO,COO,coo1076427
009882211,COO,COO,coo1077496
009073582,COO,COO,coo1077575
006831435,COO,COO,coo1079780
001505033,COO,COO,coo107985
009228544,COO,COO,coo107991
009872034,COO,COO,coo1080327
001688761,COO,COO,coo108043
010361626,COO,COO,coo1080978
010007248,COO,COO,coo1081562
010361633,COO,COO,coo1081707
002136852,COO,COO,coo1082139
100564143,COO,COO,coo1082242
010007258,COO,COO,coo1082479
100760738,COO,COO,coo1082509
008929349,COO,COO,coo1082513
009872049,COO,COO,coo1082580
009369963,COO,COO,coo108271
009080706,COO,COO,coo108297
009378849,COO,COO,coo1083200
008929600,COO,COO,coo1083960
009369981,COO,COO,coo108475
009228556,COO,COO,coo108505
009214064,COO,COO,coo1088373
009066210,COO,COO,coo1090449
001505120,COO,COO,coo109075
001516352,COO,COO,coo109118
009370027,COO,COO,coo109126
009370028,COO,COO,coo109127
009370050,COO,COO,coo109270
009370053,COO,COO,coo109276
009872065,COO,COO,coo1094258
009872066,COO,COO,coo1094259
009872067,COO,COO,coo1094262
010007267,COO,COO,coo1094380
009633997,COO,COO,coo1094737
009872085,COO,COO,coo1095092
009634020,COO,COO,coo1095868
009634022,COO,COO,coo1095989
009634030,COO,COO,coo1096362
009228576,COO,COO,coo109738
009228577,COO,COO,coo109758
001501704,COO,COO,coo10983
009164320,COO,COO,coo110030
009173286,COO,COO,coo110073
009116661,COO,COO,coo110088
009370088,COO,COO,coo110292
009228619,COO,COO,coo110395
009107892,COO,COO,coo110481
009634054,COO,COO,coo1105062
009634055,COO,COO,coo1105064
009872142,COO,COO,coo1105095
009872146,COO,COO,coo1106381
009223012,COO,COO,coo1110786
009214103,COO,COO,coo1111558
009080787,COO,COO,coo111300
006151451,COO,COO,coo1114919
007676875,COO,COO,coo1115413
009173294,COO,COO,coo111564
001677772,COO,COO,coo1115668
009109373,COO,COO,coo1116587
010361695,COO,COO,coo1116636
001677837,COO,COO,coo1116704
001677855,COO,COO,coo1116713
009084531,COO,COO,coo1117456
009634086,COO,COO,coo1117572
001506636,COO,COO,coo1117969
009872187,COO,COO,coo1118374
009634089,COO,COO,coo1118747
009054556,COO,COO,coo1119234
001500247,COO,COO,coo1119320
009370145,COO,COO,coo111940
009116748,COO,COO,coo111991
008600529,COO,COO,coo111998
009118592,COO,COO,coo1120004
001681722,COO,COO,coo1120687
009109505,COO,COO,coo1120788
009084642,COO,COO,coo1120808
001677759,COO,COO,coo1121086
001675578,COO,COO,coo1121203
009084651,COO,COO,coo1121381
002015245,COO,COO,coo112218
007416370,COO,COO,coo1122354
002051706,COO,COO,coo112285
009370170,COO,COO,coo112300
009166360,COO,COO,coo1123074
009143657,COO,COO,coo1123749
009166475,COO,COO,coo1123836
009166487,COO,COO,coo1123974
009166641,COO,COO,coo1124701
009134424,COO,COO,coo1124960
100759078,COO,COO,coo112504
009166721,COO,COO,coo1125299
001693020,COO,COO,coo1125477
009166796,COO,COO,coo1125679
001675740,COO,COO,coo1126878
002007929,COO,COO,coo1127146
009167067,COO,COO,coo1127273
009143661,COO,COO,coo1127735
001495773,COO,COO,coo1127914
001507946,COO,COO,coo1128693
009116793,COO,COO,coo112911
009223024,COO,COO,coo1129203
009634109,COO,COO,coo1129523
009080843,COO,COO,coo112975
001677764,COO,COO,coo1129836
009167534,COO,COO,coo1129918
008001258,COO,COO,coo1129947
009214129,COO,COO,coo1130009
009084896,COO,COO,coo1130330
001500788,COO,COO,coo1130348
009167625,COO,COO,coo1130520
009190343,COO,COO,coo1130677
009143675,COO,COO,coo1131091
009107932,COO,COO,coo113152
009084960,COO,COO,coo1131878
001500488,COO,COO,coo1131967
002014431,COO,COO,coo1131988
009167815,COO,COO,coo1132154
009080849,COO,COO,coo113246
009080851,COO,COO,coo113295
009152525,COO,COO,coo1133212
010361701,COO,COO,coo1133696
009143688,COO,COO,coo1133798
009149737,COO,COO,coo1133867
009085089,COO,COO,coo1134049
009167908,COO,COO,coo1134073
009085117,COO,COO,coo1134319
009085145,COO,COO,coo1134724
009173303,COO,COO,coo113477
009071587,COO,COO,coo113494
009085173,COO,COO,coo1135048
009370261,COO,COO,coo113505
001767647,COO,COO,coo1135282
009190355,COO,COO,coo1135386
009148997,COO,COO,coo113540
001516592,COO,COO,coo1135410
009168069,COO,COO,coo1135519
009085233,COO,COO,coo1135791
009168114,COO,COO,coo1136269
009168126,COO,COO,coo1136568
006826081,COO,COO,coo1136615
009168135,COO,COO,coo1136650
009116811,COO,COO,coo113680
009634131,COO,COO,coo1137585
009872227,COO,COO,coo1137603
009109916,COO,COO,coo1138043
009168290,COO,COO,coo1138303
009109937,COO,COO,coo1138473
009118995,COO,COO,coo1138653
009228726,COO,COO,coo113868
009882270,COO,COO,coo1138690
009228727,COO,COO,coo113872
009073748,COO,COO,coo1138733
009168317,COO,COO,coo1138743
009085382,COO,COO,coo1139348
009168391,COO,COO,coo1139551
009168402,COO,COO,coo1139592
009634137,COO,COO,coo1139793
009634138,COO,COO,coo1139804
009634139,COO,COO,coo1139813
009168442,COO,COO,coo1140055
009134467,COO,COO,coo1140599
009552088,COO,COO,coo1140603
009168491,COO,COO,coo1141008
009085446,COO,COO,coo1141039
009168499,COO,COO,coo1141279
009374612,COO,COO,coo1141448
009214150,COO,COO,coo1141458
009066249,COO,COO,coo1141474
009066250,COO,COO,coo1141484
009085468,COO,COO,coo1141601
009066258,COO,COO,coo1141878
009370309,COO,COO,coo114208
009085491,COO,COO,coo1142298
009110026,COO,COO,coo1142300
009110027,COO,COO,coo1142301
009085492,COO,COO,coo1142305
009116884,COO,COO,coo114263
009634147,COO,COO,coo1142833
009634150,COO,COO,coo1143092
009085527,COO,COO,coo1143196
009085534,COO,COO,coo1143374
009110053,COO,COO,coo1143391
009193644,COO,COO,coo1143429
009134475,COO,COO,coo1143564
008853175,COO,COO,coo1143676
001509117,COO,COO,coo1143911
006534299,COO,COO,coo1143925
000529261,COO,COO,coo1143933
009110078,COO,COO,coo1144335
009110080,COO,COO,coo1144391
001485730,COO,COO,coo1144429
009110085,COO,COO,coo1144468
008363810,COO,COO,coo1144489
009085587,COO,COO,coo1144821
001677628,COO,COO,coo1144910
006095108,COO,COO,coo1144911
006095107,COO,COO,coo1144979
001486183,COO,COO,coo1145075
